"country","date","outcome","population"
"Portugal",2014-07-08,1766,10417267.4356164
"Portugal",2014-07-15,1830,10416310.8712329
"Portugal",2014-07-22,1704,10415354.3068493
"Portugal",2014-07-29,1771,10414397.7424658
"Portugal",2014-08-05,1793,10413441.1780822
"Portugal",2014-08-12,1808,10412484.6136986
"Portugal",2014-08-19,1794,10411528.0493151
"Portugal",2014-08-26,1820,10410571.4849315
"Portugal",2014-09-02,1847,10409614.9205479
"Portugal",2014-09-09,1828,10408658.3561644
"Portugal",2014-09-16,1771,10407701.7917808
"Portugal",2014-09-23,1756,10406745.2273973
"Portugal",2014-09-30,1786,10405788.6630137
"Portugal",2014-10-07,1893,10404832.0986301
"Portugal",2014-10-14,1790,10403875.5342466
"Portugal",2014-10-21,1985,10402918.969863
"Portugal",2014-10-28,1994,10401962.4054795
"Portugal",2014-11-04,1891,10401005.8410959
"Portugal",2014-11-11,1955,10400049.2767123
"Portugal",2014-11-18,1997,10399092.7123288
"Portugal",2014-11-25,2006,10398136.1479452
"Portugal",2014-12-02,2177,10397179.5835616
"Portugal",2014-12-09,2242,10396223.0191781
"Portugal",2014-12-16,2329,10395266.4547945
"Portugal",2014-12-23,2356,10394309.890411
"Portugal",2015-01-07,3019,10392260.109589
"Portugal",2015-01-14,3151,10391303.5452055
"Portugal",2015-01-21,3108,10390346.9808219
"Portugal",2015-01-28,3001,10389390.4164384
"Portugal",2015-02-04,2880,10388433.8520548
"Portugal",2015-02-11,2977,10387477.2876712
"Portugal",2015-02-18,2805,10386520.7232877
"Portugal",2015-02-25,2738,10385564.1589041
"Portugal",2015-03-04,2637,10384607.5945205
"Portugal",2015-03-11,2327,10383651.030137
"Portugal",2015-03-18,2253,10382694.4657534
"Portugal",2015-03-25,2259,10381737.9013699
"Portugal",2015-04-01,2158,10380781.3369863
"Portugal",2015-04-08,2124,10379824.7726027
"Portugal",2015-04-15,1895,10378868.2082192
"Portugal",2015-04-22,1847,10377911.6438356
"Portugal",2015-04-29,1803,10376955.0794521
"Portugal",2015-05-06,1918,10375998.5150685
"Portugal",2015-05-13,1957,10375041.9506849
"Portugal",2015-05-20,1858,10374085.3863014
"Portugal",2015-05-27,1857,10373128.8219178
"Portugal",2015-06-03,1897,10372172.2575342
"Portugal",2015-06-10,1905,10371215.6931507
"Portugal",2015-06-17,1696,10370259.1287671
"Portugal",2015-06-24,1937,10369302.5643836
"Portugal",2015-07-01,1763,10368346
"Portugal",2015-07-08,1692,10367527.3060109
"Portugal",2015-07-15,1804,10366708.6120219
"Portugal",2015-07-22,1795,10365889.9180328
"Portugal",2015-07-29,1775,10365071.2240437
"Portugal",2015-08-05,1778,10364252.5300546
"Portugal",2015-08-12,1807,10363433.8360656
"Portugal",2015-08-19,1723,10362615.1420765
"Portugal",2015-08-26,1725,10361796.4480874
"Portugal",2015-09-02,1831,10360977.7540984
"Portugal",2015-09-09,1854,10360159.0601093
"Portugal",2015-09-16,1743,10359340.3661202
"Portugal",2015-09-23,1790,10358521.6721311
"Portugal",2015-09-30,1888,10357702.9781421
"Portugal",2015-10-07,1875,10356884.284153
"Portugal",2015-10-14,1754,10356065.5901639
"Portugal",2015-10-21,1858,10355246.8961749
"Portugal",2015-10-28,1899,10354428.2021858
"Portugal",2015-11-04,1920,10353609.5081967
"Portugal",2015-11-11,1968,10352790.8142077
"Portugal",2015-11-18,1856,10351972.1202186
"Portugal",2015-11-25,1945,10351153.4262295
"Portugal",2015-12-02,2147,10350334.7322404
"Portugal",2015-12-09,2030,10349516.0382514
"Portugal",2015-12-16,2046,10348697.3442623
"Portugal",2015-12-23,2091,10347878.6502732
"Portugal",2016-01-07,2317,10346124.3060109
"Portugal",2016-01-14,2417,10345305.6120219
"Portugal",2016-01-21,2375,10344486.9180328
"Portugal",2016-01-28,2379,10343668.2240437
"Portugal",2016-02-04,2311,10342849.5300546
"Portugal",2016-02-11,2344,10342030.8360656
"Portugal",2016-02-18,2262,10341212.1420765
"Portugal",2016-02-25,2416,10340393.4480874
"Portugal",2016-03-03,2340,10339574.7540984
"Portugal",2016-03-10,2399,10338756.0601093
"Portugal",2016-03-17,2271,10337937.3661202
"Portugal",2016-03-24,2344,10337118.6721311
"Portugal",2016-03-31,2215,10336299.9781421
"Portugal",2016-04-07,2253,10335481.284153
"Portugal",2016-04-14,2219,10334662.5901639
"Portugal",2016-04-21,2060,10333843.8961749
"Portugal",2016-04-28,2037,10333025.2021858
"Portugal",2016-05-05,1987,10332206.5081967
"Portugal",2016-05-12,1877,10331387.8142077
"Portugal",2016-05-19,1986,10330569.1202186
"Portugal",2016-05-26,1983,10329750.4262295
"Portugal",2016-06-02,1966,10328931.7322404
"Portugal",2016-06-09,1974,10328113.0382514
"Portugal",2016-06-16,1835,10327294.3442623
"Portugal",2016-06-23,1899,10326475.6502732
"Portugal",2016-06-30,1907,10325656.9562842
"Portugal",2016-07-07,1950,10324931.5671233
"Portugal",2016-07-14,1832,10324221.7287671
"Portugal",2016-07-21,2071,10323511.890411
"Portugal",2016-07-28,2007,10322802.0520548
"Portugal",2016-08-04,1905,10322092.2136986
"Portugal",2016-08-11,2046,10321382.3753425
"Portugal",2016-08-18,1975,10320672.5369863
"Portugal",2016-08-25,1866,10319962.6986301
"Portugal",2016-09-01,1879,10319252.860274
"Portugal",2016-09-08,1972,10318543.0219178
"Portugal",2016-09-15,1693,10317833.1835616
"Portugal",2016-09-22,1801,10317123.3452055
"Portugal",2016-09-29,1856,10316413.5068493
"Portugal",2016-10-06,1872,10315703.6684931
"Portugal",2016-10-13,1884,10314993.830137
"Portugal",2016-10-20,1979,10314283.9917808
"Portugal",2016-10-27,1985,10313574.1534247
"Portugal",2016-11-03,1977,10312864.3150685
"Portugal",2016-11-10,1939,10312154.4767123
"Portugal",2016-11-17,2068,10311444.6383562
"Portugal",2016-11-24,2205,10310734.8
"Portugal",2016-12-01,2323,10310024.9616438
"Portugal",2016-12-08,2385,10309315.1232877
"Portugal",2016-12-15,2460,10308605.2849315
"Portugal",2016-12-22,2679,10307895.4465753
"Portugal",2017-01-07,3408,10306272.9589041
"Portugal",2017-01-14,3049,10305563.1205479
"Portugal",2017-01-21,2843,10304853.2821918
"Portugal",2017-01-28,3027,10304143.4438356
"Portugal",2017-02-04,2763,10303433.6054795
"Portugal",2017-02-11,2463,10302723.7671233
"Portugal",2017-02-18,2393,10302013.9287671
"Portugal",2017-02-25,2307,10301304.090411
"Portugal",2017-03-04,2123,10300594.2520548
"Portugal",2017-03-11,2162,10299884.4136986
"Portugal",2017-03-18,2157,10299174.5753425
"Portugal",2017-03-25,2074,10298464.7369863
"Portugal",2017-04-01,2058,10297754.8986301
"Portugal",2017-04-08,2055,10297045.060274
"Portugal",2017-04-15,2062,10296335.2219178
"Portugal",2017-04-22,1846,10295625.3835616
"Portugal",2017-04-29,1908,10294915.5452055
"Portugal",2017-05-06,1998,10294205.7068493
"Portugal",2017-05-13,1880,10293495.8684932
"Portugal",2017-05-20,1860,10292786.030137
"Portugal",2017-05-27,1938,10292076.1917808
"Portugal",2017-06-03,1837,10291366.3534247
"Portugal",2017-06-10,1784,10290656.5150685
"Portugal",2017-06-17,1880,10289946.6767123
"Portugal",2017-06-24,2255,10289236.8383562
"Portugal",2017-07-01,1811,10288527
"Portugal",2017-07-08,1824,10287906.8767123
"Portugal",2017-07-15,1788,10287286.7534247
"Portugal",2017-07-22,1798,10286666.630137
"Portugal",2017-07-29,1800,10286046.5068493
"Portugal",2017-08-05,1794,10285426.3835616
"Portugal",2017-08-12,1701,10284806.260274
"Portugal",2017-08-19,1829,10284186.1369863
"Portugal",2017-08-26,1988,10283566.0136986
"Portugal",2017-09-02,1713,10282945.890411
"Portugal",2017-09-09,1791,10282325.7671233
"Portugal",2017-09-16,1816,10281705.6438356
"Portugal",2017-09-23,1783,10281085.5205479
"Portugal",2017-09-30,1915,10280465.3972603
"Portugal",2017-10-07,2029,10279845.2739726
"Portugal",2017-10-14,1894,10279225.1506849
"Portugal",2017-10-21,1999,10278605.0273973
"Portugal",2017-10-28,1919,10277984.9041096
"Portugal",2017-11-04,1950,10277364.7808219
"Portugal",2017-11-11,1879,10276744.6575342
"Portugal",2017-11-18,2181,10276124.5342466
"Portugal",2017-11-25,2177,10275504.4109589
"Portugal",2017-12-02,2175,10274884.2876712
"Portugal",2017-12-09,2416,10274264.1643836
"Portugal",2017-12-16,2481,10273644.0410959
"Portugal",2017-12-23,2520,10273023.9178082
"Portugal",2018-01-07,2867,10271695.0821918
"Portugal",2018-01-14,2809,10271074.9589041
"Portugal",2018-01-21,2822,10270454.8356164
"Portugal",2018-01-28,2697,10269834.7123288
"Portugal",2018-02-04,2629,10269214.5890411
"Portugal",2018-02-11,2793,10268594.4657534
"Portugal",2018-02-18,2822,10267974.3424658
"Portugal",2018-02-25,2780,10267354.2191781
"Portugal",2018-03-04,2669,10266734.0958904
"Portugal",2018-03-11,2400,10266113.9726027
"Portugal",2018-03-18,2389,10265493.8493151
"Portugal",2018-03-25,2240,10264873.7260274
"Portugal",2018-04-01,2357,10264253.6027397
"Portugal",2018-04-08,2363,10263633.4794521
"Portugal",2018-04-15,2298,10263013.3561644
"Portugal",2018-04-22,2204,10262393.2328767
"Portugal",2018-04-29,2127,10261773.109589
"Portugal",2018-05-06,2014,10261152.9863014
"Portugal",2018-05-13,1985,10260532.8630137
"Portugal",2018-05-20,2080,10259912.739726
"Portugal",2018-05-27,1987,10259292.6164384
"Portugal",2018-06-03,1896,10258672.4931507
"Portugal",2018-06-10,1984,10258052.369863
"Portugal",2018-06-17,1946,10257432.2465753
"Portugal",2018-06-24,2112,10256812.1232877
"Portugal",2018-07-01,1939,10256192
"Portugal",2018-07-08,1773,10255616.3890411
"Portugal",2018-07-15,1785,10255040.7780822
"Portugal",2018-07-22,1823,10254465.1671233
"Portugal",2018-07-29,1846,10253889.5561644
"Portugal",2018-08-05,2248,10253313.9452055
"Portugal",2018-08-12,2212,10252738.3342466
"Portugal",2018-08-19,1951,10252162.7232877
"Portugal",2018-08-26,1971,10251587.1123288
"Portugal",2018-09-02,1769,10251011.5013699
"Portugal",2018-09-09,1851,10250435.890411
"Portugal",2018-09-16,1807,10249860.2794521
"Portugal",2018-09-23,1878,10249284.6684931
"Portugal",2018-09-30,1846,10248709.0575342
"Portugal",2018-10-07,1904,10248133.4465753
"Portugal",2018-10-14,1956,10247557.8356164
"Portugal",2018-10-21,1951,10246982.2246575
"Portugal",2018-10-28,2003,10246406.6136986
"Portugal",2018-11-04,2054,10245831.0027397
"Portugal",2018-11-11,2141,10245255.3917808
"Portugal",2018-11-18,2100,10244679.7808219
"Portugal",2018-11-25,2079,10244104.169863
"Portugal",2018-12-02,2143,10243528.5589041
"Portugal",2018-12-09,2170,10242952.9479452
"Portugal",2018-12-16,2133,10242377.3369863
"Portugal",2018-12-23,2258,10241801.7260274
"Portugal",2019-01-07,2684,10240568.2739726
"Portugal",2019-01-14,2968,10239992.6630137
"Portugal",2019-01-21,2912,10239417.0520548
"Portugal",2019-01-28,3061,10238841.4410959
"Portugal",2019-02-04,2851,10238265.830137
"Portugal",2019-02-11,2853,10237690.2191781
"Portugal",2019-02-18,2645,10237114.6082192
"Portugal",2019-02-25,2541,10236538.9972603
"Portugal",2019-03-04,2445,10235963.3863014
"Portugal",2019-03-11,2327,10235387.7753425
"Portugal",2019-03-18,2217,10234812.1643836
"Portugal",2019-03-25,2205,10234236.5534247
"Portugal",2019-04-01,2172,10233660.9424658
"Portugal",2019-04-08,2119,10233085.3315069
"Portugal",2019-04-15,2128,10232509.7205479
"Portugal",2019-04-22,2136,10231934.109589
"Portugal",2019-04-29,2066,10231358.4986301
"Portugal",2019-05-06,2062,10230782.8876712
"Portugal",2019-05-13,2004,10230207.2767123
"Portugal",2019-05-20,1941,10229631.6657534
"Portugal",2019-05-27,1921,10229056.0547945
"Portugal",2019-06-03,1989,10228480.4438356
"Portugal",2019-06-10,1818,10227904.8328767
"Portugal",2019-06-17,1902,10227329.2219178
"Portugal",2019-06-24,1934,10226753.6109589
"Portugal",2019-07-01,1894,10226178
"Portugal",2019-07-08,1904,10225614.3469945
"Portugal",2019-07-15,1876,10225050.6939891
"Portugal",2019-07-22,1850,10224487.0409836
"Portugal",2019-07-29,1867,10223923.3879781
"Portugal",2019-08-05,1826,10223359.7349727
"Portugal",2019-08-12,1856,10222796.0819672
"Portugal",2019-08-19,1791,10222232.4289617
"Portugal",2019-08-26,1978,10221668.7759563
"Portugal",2019-09-02,1876,10221105.1229508
"Portugal",2019-09-09,1929,10220541.4699454
"Portugal",2019-09-16,1854,10219977.8169399
"Portugal",2019-09-23,1902,10219414.1639344
"Portugal",2019-09-30,1839,10218850.510929
"Portugal",2019-10-07,1893,10218286.8579235
"Portugal",2019-10-14,1873,10217723.204918
"Portugal",2019-10-21,1955,10217159.5519126
"Portugal",2019-10-28,2155,10216595.8989071
"Portugal",2019-11-04,2149,10216032.2459016
"Portugal",2019-11-11,2097,10215468.5928962
"Portugal",2019-11-18,2164,10214904.9398907
"Portugal",2019-11-25,2279,10214341.2868852
"Portugal",2019-12-02,2229,10213777.6338798
"Portugal",2019-12-09,2161,10213213.9808743
"Portugal",2019-12-16,2305,10212650.3278689
"Portugal",2019-12-23,2286,10212086.6748634
"Portugal",2020-01-07,2574,10210878.8469945
"Portugal",2020-01-14,2726,10210315.1939891
"Portugal",2020-01-21,2704,10209751.5409836
"Portugal",2020-01-28,2732,10209187.8879781
"Portugal",2020-02-04,2681,10208624.2349727
"Portugal",2020-02-11,2374,10208060.5819672
"Portugal",2020-02-18,2302,10207496.9289617
"Portugal",2020-02-25,2350,10206933.2759563
"Portugal",2020-03-03,2282,10206369.6229508
"Portugal",2020-03-10,2217,10205805.9699454
"Portugal",2020-03-17,2374,10205242.3169399
"Portugal",2020-03-24,2461,10204678.6639344
"Portugal",2020-03-31,2593,10204115.010929
"Portugal",2020-04-07,2670,10203551.3579235
"Portugal",2020-04-14,2561,10202987.704918
"Portugal",2020-04-28,2277,10201860.3989071
"Portugal",2020-05-05,2176,10201296.7459016
"Portugal",2020-05-12,2157,10200733.0928962
"Portugal",2020-05-19,2025,10200169.4398907
"Portugal",2020-05-26,2166,10199605.7868852
"Portugal",2020-06-02,2243,10199042.1338798
"Portugal",2020-06-09,1949,10198478.4808743
"Portugal",2020-06-16,1893,10197914.8278689
"Portugal",2020-06-23,2042,10197351.1748634
"Portugal",2020-06-30,2074,10196787.5218579
"Portugal",2020-07-07,2074,10196707
"Denmark",2010-01-08,1148,5554849
"Denmark",2010-01-15,1147,5554849
"Denmark",2010-01-22,1097,5554849
"Denmark",2010-01-29,1086,5554849
"Denmark",2010-02-05,1105,5554849
"Denmark",2010-02-12,1090,5554849
"Denmark",2010-02-19,1146,5554849
"Denmark",2010-02-26,1152,5554849
"Denmark",2010-03-05,1202,5554849
"Denmark",2010-03-12,1148,5554849
"Denmark",2010-03-19,1084,5554849
"Denmark",2010-03-26,1093,5554849
"Denmark",2010-04-02,1077,5554849
"Denmark",2010-04-09,1054,5554849
"Denmark",2010-04-16,1107,5554849
"Denmark",2010-04-23,1075,5554849
"Denmark",2010-04-30,1055,5554849
"Denmark",2010-05-07,1008,5554849
"Denmark",2010-05-14,1015,5554849
"Denmark",2010-05-21,1066,5554849
"Denmark",2010-05-28,969,5554849
"Denmark",2010-06-04,954,5554849
"Denmark",2010-06-11,929,5554849
"Denmark",2010-06-18,972,5554849
"Denmark",2010-06-25,978,5554849
"Denmark",2010-07-02,1059,5554926.07123288
"Denmark",2010-07-09,995,5555465.56986301
"Denmark",2010-07-16,996,5556005.06849315
"Denmark",2010-07-23,1015,5556544.56712329
"Denmark",2010-07-30,952,5557084.06575342
"Denmark",2010-08-06,944,5557623.56438356
"Denmark",2010-08-13,1040,5558163.0630137
"Denmark",2010-08-20,911,5558702.56164384
"Denmark",2010-08-27,998,5559242.06027397
"Denmark",2010-09-03,964,5559781.55890411
"Denmark",2010-09-10,991,5560321.05753425
"Denmark",2010-09-17,979,5560860.55616438
"Denmark",2010-09-24,1046,5561400.05479452
"Denmark",2010-10-01,968,5561939.55342466
"Denmark",2010-10-08,946,5562479.05205479
"Denmark",2010-10-15,975,5563018.55068493
"Denmark",2010-10-22,1073,5563558.04931507
"Denmark",2010-10-29,1010,5564097.54794521
"Denmark",2010-11-05,1010,5564637.04657534
"Denmark",2010-11-12,999,5565176.54520548
"Denmark",2010-11-19,952,5565716.04383562
"Denmark",2010-11-26,1027,5566255.54246575
"Denmark",2010-12-03,1041,5566795.04109589
"Denmark",2010-12-10,1140,5567334.53972603
"Denmark",2010-12-17,1133,5567874.03835616
"Denmark",2010-12-24,1172,5568413.5369863
"Denmark",2011-01-08,1246,5569569.60547945
"Denmark",2011-01-15,1093,5570109.10410959
"Denmark",2011-01-22,1105,5570648.60273973
"Denmark",2011-01-29,1073,5571188.10136986
"Denmark",2011-02-05,1101,5571727.6
"Denmark",2011-02-12,1039,5572267.09863014
"Denmark",2011-02-19,1098,5572806.59726027
"Denmark",2011-02-26,1061,5573346.09589041
"Denmark",2011-03-05,1109,5573885.59452055
"Denmark",2011-03-12,1082,5574425.09315068
"Denmark",2011-03-19,1082,5574964.59178082
"Denmark",2011-03-26,1031,5575504.09041096
"Denmark",2011-04-02,1048,5576043.5890411
"Denmark",2011-04-09,1021,5576583.08767123
"Denmark",2011-04-16,961,5577122.58630137
"Denmark",2011-04-23,945,5577662.08493151
"Denmark",2011-04-30,996,5578201.58356164
"Denmark",2011-05-07,1018,5578741.08219178
"Denmark",2011-05-14,1037,5579280.58082192
"Denmark",2011-05-21,938,5579820.07945205
"Denmark",2011-05-28,1000,5580359.57808219
"Denmark",2011-06-04,904,5580899.07671233
"Denmark",2011-06-11,985,5581438.57534247
"Denmark",2011-06-18,983,5581978.0739726
"Denmark",2011-06-25,911,5582517.57260274
"Denmark",2011-07-02,990,5583056.30874317
"Denmark",2011-07-09,939,5583590.46994536
"Denmark",2011-07-16,1007,5584124.63114754
"Denmark",2011-07-23,919,5584658.79234973
"Denmark",2011-07-30,947,5585192.95355191
"Denmark",2011-08-06,926,5585727.1147541
"Denmark",2011-08-13,918,5586261.27595628
"Denmark",2011-08-20,894,5586795.43715847
"Denmark",2011-08-27,932,5587329.59836066
"Denmark",2011-09-03,902,5587863.75956284
"Denmark",2011-09-10,924,5588397.92076503
"Denmark",2011-09-17,967,5588932.08196721
"Denmark",2011-09-24,977,5589466.2431694
"Denmark",2011-10-01,973,5590000.40437158
"Denmark",2011-10-08,944,5590534.56557377
"Denmark",2011-10-15,932,5591068.72677596
"Denmark",2011-10-22,974,5591602.88797814
"Denmark",2011-10-29,953,5592137.04918033
"Denmark",2011-11-05,1063,5592671.21038251
"Denmark",2011-11-12,944,5593205.3715847
"Denmark",2011-11-19,964,5593739.53278689
"Denmark",2011-11-26,989,5594273.69398907
"Denmark",2011-12-03,1090,5594807.85519126
"Denmark",2011-12-10,1090,5595342.01639344
"Denmark",2011-12-17,1088,5595876.17759563
"Denmark",2011-12-24,1125,5596410.33879781
"Denmark",2012-01-08,1089,5597554.96994536
"Denmark",2012-01-15,1083,5598089.13114754
"Denmark",2012-01-22,1052,5598623.29234973
"Denmark",2012-01-29,1142,5599157.45355191
"Denmark",2012-02-05,983,5599691.6147541
"Denmark",2012-02-12,1080,5600225.77595628
"Denmark",2012-02-19,1086,5600759.93715847
"Denmark",2012-02-26,1106,5601294.09836066
"Denmark",2012-03-04,1067,5601828.25956284
"Denmark",2012-03-11,974,5602362.42076503
"Denmark",2012-03-18,1024,5602896.58196721
"Denmark",2012-03-25,1029,5603430.7431694
"Denmark",2012-04-01,1023,5603964.90437158
"Denmark",2012-04-08,1037,5604499.06557377
"Denmark",2012-04-15,1045,5605033.22677596
"Denmark",2012-04-22,1059,5605567.38797814
"Denmark",2012-04-29,1036,5606101.54918033
"Denmark",2012-05-06,984,5606635.71038251
"Denmark",2012-05-13,1013,5607169.8715847
